RegionID,SizeRank,RegionName,RegionType,StateName,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21
102001,0,United States,Country,,190167,192333,195000,197908,198335,194568,189993,185900,183667,180000,176400,173400,171900,172833,175833,179667,181333,179000,176000,172833,172847,173480,173013,172000,170350,172317,174983,180000,183333,183333,180000,176667,176167,174500,172000,168167,167333,168500,172167,175000,176333,173667,170333,167633,167133,165467,163167,162333,166000,171833,178167,182500,184667,182812,180312,178979,180333,179500,177833,177667,181500,188167,195500,201667,203667,200333,197000,194000,195000,193300,192300,190879,193246,197879,203410,207743,210110,207333,204000,201667,203312,202978,201978,202000,205667,211500,217083,220750,221250,218333,214667,213333,215000,215000,212833,211167,214500,220000,225833,229167,230800,228300,226633,225667,227000,226000,224667,224333,228000,232333,238000,241000,242419,240386,238053,237300,238000,238000,238333,239600,243267,246933,251000,253333,253333,249910,247243,246910,247967,247967,246633,246667,250000,256000,262333,265967,266633,263633,261667,260728,262395,262328,262933,264600,268000,269167,271033,277033,284533,290667,293000,295167,295500,293833,293471,298471
394913,1,"New York, NY",Msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369333,366333,365667,363333,367585,375585,380585,383000,373333,362750,352750,347958,346875,345208,346667,350000,360000,370000,375958,374925,368008,360383,355417,352333,350683,348350,345017,351892,363558,378559,389667,389667,385992,375325,368767,368408,368568,366793,362493,363333,373333,386667,397333,395997,389164,381831,378167,380000,379667,378000,374000,376000,386000,396047,404380,403380,395667,385667,381167,381167,381167,378333,378667,380333,390333,400000,410333,408667,402667,394333,390333,388000,388500,389133,394133,399967,411667,422333,428667,427000,418000,409967,404300,402633,401000,400000,404000,410667,422333,431667,440000,437833,431167,422500,416333,416333,416667,416667,416000,417667,426667,435667,440667,438617,433284,429617,427667,429333,429667,430733,432733,439349,449423,456090,466141,476333,487000,493667,495667,496667,495000,496667
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,535333,525667,520000,510000,498333,479667,466333,453000,446667,431333,427667,419333,418000,421333,433000,443000,442583,440917,437583,435667,429000,425667,416000,416000,415333,426000,426583,432250,430250,432417,425750,422750,415000,409500,401167,402500,408000,414667,416667,418333,416667,413333,401667,393333,385000,378417,374417,379417,396000,408583,415250,418417,421500,421500,421667,425000,433333,431667,431000,437667,464000,488000,506333,510000,515000,510000,506483,502150,507150,504833,507500,510417,524417,536083,544167,549333,552333,549667,548000,543000,540333,535333,539000,545000,558333,565000,572667,575667,575667,571333,565000,565000,568333,571000,572667,577000,589333,603000,612833,612833,613583,610750,612083,609333,607333,604750,604083,611417,621000,631667,637500,644167,645833,646833,641833,640167,640963,637629,642796,648500,661583,673083,681417,686667,685000,680000,676333,673000,666000,659333,654667,663000,675862,682195,688862,696333,699667,700000,693333,694167,694833,697833,700667,705000,704667,701000,702667,720667,747000,765667,775000,776167,773500,766833,769333,783667
394463,3,"Chicago, IL",Msa,IL,251083,252750,256083,261333,264000,260667,251333,240333,234667,227000,219167,213167,213250,216083,219917,223167,225333,221500,215500,210000,206667,201833,196833,198383,201550,209550,214667,219667,224000,219000,215667,207417,204083,200333,196250,191250,188333,189333,196667,204000,209667,202333,193167,182000,178667,172167,166000,165667,173333,184000,197667,205000,209667,201333,190007,182840,178757,176750,170917,170417,177583,190917,206167,218000,223467,219550,211383,203333,196917,192750,186967,187633,192300,204000,218667,227233,233900,227567,221000,211000,205000,199345,194345,196012,205000,218167,229833,234167,234167,227500,220833,213250,210583,206250,203833,205000,214333,226167,236000,241167,242800,235548,228014,220714,217967,216000,215000,220000,228667,238333,246667,249667,248333,241667,233833,229833,228167,227667,226667,229000,237333,248665,258832,261832,258500,251000,244663,241663,239163,237083,235750,238250,245333,253000,259667,261333,260000,253567,248317,244983,243397,240313,240647,247000,258667,263333,265000,266667,273333,277667,279833,278167,276167,271667,269667,273500
394514,4,"Dallas-Fort Worth, TX",Msa,TX,150258,153929,156304,159069,159732,156099,152633,148300,146633,142333,141532,141532,144199,148300,153300,158241,159258,156091,152150,148421,146921,143155,142900,144233,150000,152667,155967,157967,160967,159233,155733,151733,152167,151333,150967,148383,149218,150918,154001,157467,159133,157300,154000,149967,151467,149800,150667,151349,156683,162183,166584,169584,169584,168000,165000,163333,163500,162833,162500,163500,170467,177817,183817,187183,188333,185833,182167,179000,179000,176000,176833,178750,185083,190250,196333,200833,202500,197688,194188,192521,195667,195000,196083,198250,206583,214133,220967,222633,222000,216333,213000,210000,212333,210667,212667,215833,224000,232000,239000,241667,241667,237500,236667,235833,237500,237500,240000,243667,250446,257113,261779,263000,261333,256667,253667,251667,254667,254000,254704,256704,263038,269412,274412,277078,275300,268883,263853,260545,261628,258655,258663,260330,267000,274417,279383,282383,280300,276000,273333,271500,273817,272749,274249,274599,280833,283000,287665,291998,298165,300167,301667,303333,303667,300498,303504,311504
394974,5,"Philadelphia, PA",Msa,PA,222753,227171,232171,240519,245483,243483,235617,227967,222967,219167,214167,210500,209333,212000,217667,224333,230000,228000,222333,215000,212650,211650,212300,211617,213283,214633,220064,227898,233898,235167,229333,223667,220333,217500,214167,209167,208300,208383,216717,225083,231167,226167,217833,211667,210667,207333,203967,198300,201633,208000,219667,228667,234000,230633,223967,220633,220000,218667,212267,208767,210433,216733,227717,238050,244567,240250,232217,225800,223967,220667,214000,210667,212000,218667,228368,236998,243632,238264,231633,226167,226167,222833,215347,212014,213955,221908,231433,239475,241175,238283,231633,227300,222140,218107,215773,214300,217500,224167,235833,244967,247600,242600,235967,231667,231667,229167,224167,220833,225000,234567,246233,252233,254333,246629,240596,235596,234967,231667,228000,226967,230300,237300,244333,251000,256000,254000,248317,241650,239317,236667,233000,234667,240667,250194,258861,266861,270667,265333,258000,253300,252949,250449,245816,244500,253667,261667,268333,271667,279000,282700,282700,280367,280000,277333,270667,266873
394692,6,"Houston, TX",Msa,TX,153668,155335,158167,162033,163366,162366,157483,151283,145617,141825,140377,142044,146519,152667,158667,164333,166667,164333,159333,154998,152998,151665,151000,151333,154003,155503,158169,159333,161483,160150,157842,155840,156840,154982,153317,152650,152975,155657,156990,160665,162833,161167,159800,156633,158293,154552,151518,150558,157833,165345,170311,171478,170667,167326,165323,166404,169078,167082,164000,164533,173867,182867,189333,190633,190633,187633,184000,182333,183167,183167,182500,180667,186762,191704,200037,202242,208300,205967,203333,199000,203000,203820,203978,202978,206325,212800,218133,222377,222244,217744,213333,208500,210667,208833,209333,208333,213224,219058,224058,228667,229000,226000,221000,220967,223133,222217,220167,221000,226250,231667,234967,236596,234929,232629,230667,230065,229065,226065,225000,226667,234000,240667,244000,245000,243333,239967,236300,234633,237000,235633,234633,235633,241333,247333,251167,252833,253000,249167,245167,244366,247363,247363,247963,246632,251632,251665,256000,261000,267667,268333,266953,266953,270287,270000,273000,279500
395209,7,"Washington, DC",Msa,DC,380250,385216,392213,400297,396997,381667,360000,341667,336667,335000,330000,325000,320000,324833,330833,344167,349300,345282,333615,322648,320667,312333,308333,306418,313884,323884,333248,346829,348496,349832,343783,345450,346333,338332,335713,332380,340382,349667,356667,365667,365667,362417,347165,339308,335891,335476,330000,331360,340527,356527,369297,380130,379222,371425,362219,360021,362021,359560,353801,354633,362966,380798,394632,405465,403426,394468,383668,378740,380033,380000,375543,372428,375761,391406,402522,413060,408871,398871,388667,382000,388667,385000,383333,382032,390366,403699,407848,408848,402182,398333,392338,390671,389004,384000,382300,379617,392617,401343,411693,412026,409135,400802,394802,390589,395589,394889,394933,390325,399090,410790,421064,423000,419667,412667,404833,399833,404167,403000,401333,401667,411667,422440,427440,430773,430113,426746,418737,415291,416991,414167,414167,415500,427330,438997,445997,448333,445833,435800,429100,428267,434967,431667,429667,436300,452967,459967,457000,462000,467000,470000,466069,462736,461069,451667,445889,459222
394856,8,"Miami-Fort Lauderdale, FL",Msa,FL,300000,298667,298667,298667,298667,290333,278667,265000,256667,248333,240883,236550,231550,230667,228000,232333,230667,227667,220000,215000,213333,211667,208333,206667,203333,205000,203833,205500,207133,204967,206633,204517,204517,199850,197000,193667,193333,196667,203333,204000,199667,191333,187833,185833,186667,184500,184167,183333,187167,190500,197167,201667,205667,207150,207817,207150,208817,209817,210150,213667,222000,233000,240667,245667,249333,248333,245000,245000,246667,248276,246193,247860,251583,260333,267000,273333,273000,269913,267163,265830,267433,266850,268183,268000,271333,275000,280000,283333,283333,280000,277000,274808,277808,277475,278667,276667,280000,284333,291667,295000,295000,294667,294667,294667,293333,291665,294628,296962,301963,304000,309333,312667,317333,316300,312967,312967,314050,317383,316050,318333,320000,323333,326667,329167,329167,327500,330000,333333,334000,330333,327000,328000,329833,333167,334833,339333,341667,342000,341000,342000,345000,348167,348167,348167,348667,350333,353333,359667,367983,374317,377650,379333,381667,383333,386667,395000
394347,9,"Atlanta, GA",Msa,GA,187567,189967,193433,196200,195133,187967,181500,174800,170833,166633,161618,158618,155951,158000,162000,168000,170333,167000,162667,158667,158000,150667,143000,137300,141300,149967,154300,154833,150167,145900,139700,136700,138100,140433,136417,129983,126250,129900,135883,141950,148538,149221,147323,143721,141388,137620,135141,138808,149475,161000,171083,175083,174083,169383,163050,161863,163147,162130,165983,171283,183300,192125,199492,205158,203963,196929,189263,184300,187333,186967,187300,187569,193236,202903,209300,212555,209222,203455,197100,193282,193882,193682,195833,196780,203717,212627,218847,221910,216167,211167,204500,204333,208000,208000,206598,205255,212255,219657,223667,224000,219717,214683,210017,210583,213949,213817,213367,215034,220833,226667,230612,232678,231012,227067,224333,224520,228451,229118,230598,231667,238333,245000,250000,251633,248802,247117,245483,246648,246667,245820,245147,245980,250778,258752,265418,270300,268967,264800,260774,261440,264774,264133,265833,267500,275667,275262,276262,278595,285667,290333,291453,291453,290786,288333,290333,298667
394404,10,"Boston, MA",Msa,MA,354357,361857,372417,379117,383450,367667,352667,336667,330217,328550,323276,317309,316293,318233,335650,343861,353111,343945,333417,322500,329983,336650,338483,331333,329000,334750,353583,370917,386150,373817,358633,344150,338150,334000,322333,321983,324650,337067,351667,366667,372167,364583,343385,333218,323218,324233,313150,314150,317667,334333,355000,368333,373333,355000,341633,334967,338300,338333,331333,326333,334667,347333,369190,380857,388523,378633,367633,358200,360233,362900,355667,351667,349333,364300,381800,396467,401630,387464,374797,367000,371817,377139,374772,371472,373150,382183,398167,408588,414588,402088,388333,381667,382667,387333,378267,377233,381167,397967,416333,426517,430450,420417,405967,401717,403242,410575,406458,409967,413967,427333,442333,451633,454967,443300,436000,430650,431483,432150,427500,426833,436150,454483,477317,487333,490602,472602,458602,447000,443667,447000,446667,453333,458000,474000,489083,499083,499683,489567,477900,468267,469967,474967,478333,486656,501656,513322,523333,530089,545922,552589,552500,545000,543333,545000,543667,550333
395057,11,"San Francisco, CA",Msa,CA,599667,597333,590000,574250,545917,510917,474333,436000,407400,371400,353067,339667,353000,376333,411667,435000,441333,439667,439333,441333,435667,416000,404333,405000,423333,446667,464750,479750,476417,466333,452000,441583,431917,407935,391352,393018,408000,426417,436417,441417,436667,421667,410000,400833,390833,374167,359167,365833,397333,438167,465167,482000,474000,463917,455917,465583,472667,459000,449000,464000,516333,571333,607333,618333,611667,593333,581667,578000,573333,559667,551667,571333,608333,637667,652652,653818,657152,647833,643000,635333,631000,618000,613000,631667,665000,692167,699833,698167,692667,678333,666167,668833,670500,667667,653750,662083,690417,723333,752000,756967,741967,716633,705500,710500,710500,691667,691667,710667,762333,790667,806667,798500,788500,773500,775333,783667,782000,753333,748333,779167,830833,864167,883333,883333,865000,837167,832167,827167,811833,777833,776167,796000,846667,874000,890333,870667,848333,822333,828667,828667,836667,806667,798588,810255,843922,863667,883667,913333,949667,963000,964667,963333,952333,940667,948333,1006000
394532,12,"Detroit, MI",Msa,MI,135117,135133,136767,138933,141600,141967,138917,134583,129250,123667,118333,114667,110667,111167,110500,114325,116825,119492,118167,114792,114125,113058,110050,106550,106117,110833,113333,116333,114667,114000,109667,109000,105333,103333,98000,95000,94167,98833,105167,111000,115500,117833,116167,111333,105667,101833,95833,93659,95159,104159,112833,121000,126417,128250,127417,125167,124500,122500,119667,118000,120000,126667,133817,143295,149961,152811,150750,146750,145033,142617,139950,137750,140217,145883,152800,157333,160833,161167,159067,154900,150900,147667,143000,143567,146567,156233,162817,167650,170983,169500,166667,161333,159500,157833,153167,152333,155000,165000,172833,179056,180723,177223,175000,170433,170433,165400,162446,160113,166813,175167,184167,187500,188333,184667,181667,177833,177667,172333,169000,168917,172917,183417,190667,197667,199000,194667,189083,184257,181923,178123,174950,176617,181667,192333,201500,210558,211558,209725,205000,200633,196467,192133,188167,191667,202328,206994,211328,217333,226333,230333,227000,225083,221750,215750,209000,209333
395025,13,"Riverside, CA",Msa,CA,320333,311083,305750,296417,284333,274333,268000,261333,253000,238333,230000,224000,224000,220000,217667,216000,216667,214167,215167,217500,218333,215667,211667,211667,210000,211667,211667,213333,211000,209333,206000,205667,204333,204333,203333,204000,204000,204333,202667,202667,201000,200000,198333,198333,196667,196167,194833,198667,201333,205000,206167,209000,205300,204967,206633,216333,223333,226667,226667,230000,237667,246000,252667,257000,260333,262000,264000,266167,269500,270500,273333,274333,277333,281000,285000,287000,286333,283000,281667,286667,291667,290000,290333,292000,300000,301667,305000,308333,309333,308583,307583,309583,312000,311167,309833,312500,319333,326000,326667,328333,328000,329667,328000,328333,330500,330500,333667,336500,344500,347000,350500,352500,354167,352333,350667,351667,355000,358333,363333,365833,369167,370833,373333,376000,374667,375000,372333,375000,373000,371333,370000,372333,378000,379909,382576,383576,384333,384333,384500,386500,388833,388667,391667,394333,397667,398000,399667,407333,416000,426000,431667,436667,440000,441667,446667,456667
394976,14,"Phoenix, AZ",Msa,AZ,229233,228570,228116,224450,220446,213000,208333,203000,196333,186315,178315,173315,170296,167630,165963,164667,161000,159255,156867,157867,155279,153633,150633,150242,150942,151942,152869,151536,148869,146333,145333,145095,144261,141462,139118,136284,135750,133378,133063,131397,131352,131000,130960,132627,134127,136418,137252,140085,145500,153000,159000,162167,164285,165952,168785,171667,174225,175558,176892,180796,185796,191130,195000,199167,200833,202167,203000,204000,204892,204292,204292,205067,206000,208152,210152,211485,213333,211667,211902,210368,212868,212966,214500,214000,215333,218667,222333,225667,225667,226000,227000,228667,231000,230595,231707,231007,234078,237005,240717,241050,241645,242967,246633,248000,248606,246606,246606,246300,248300,250633,254333,256796,258130,257130,258667,259933,262456,262789,265156,266467,267814,270180,273644,277897,277985,278021,278421,280333,281775,282075,281075,280630,282330,286709,290046,292046,293027,295026,298026,299080,300582,300582,302832,304998,307498,307167,309167,314167,322500,330163,337330,340663,341333,343333,350833,361667
395078,15,"Seattle, WA",Msa,WA,371667,370614,373947,371114,367167,355500,348500,341547,341547,339713,337333,332427,328893,328643,333217,334367,332283,328950,324500,319496,318163,318330,320333,320333,321033,324197,321863,326163,326275,326925,318542,313933,313617,309227,305891,304118,306891,308727,307833,304500,301667,294667,289463,284780,279907,277277,272960,276167,288333,301000,311077,313410,313410,312427,309093,309093,307942,302368,301097,303249,317140,330170,340492,348842,350399,350099,346433,341403,336996,328902,326995,328666,338760,346380,357000,360000,362000,356250,353233,351900,351317,349167,347817,354362,365079,376746,383534,384967,385645,380551,378901,376573,376667,376667,375285,379702,387702,400251,410833,417833,418500,414112,412445,415518,420573,415570,415311,419514,437757,453859,465656,469246,467663,464996,463552,464386,469219,465500,469856,475506,499626,510945,518129,512454,503445,494278,489167,489150,488817,482150,485742,496908,511908,526667,530000,531650,520982,513482,510165,509165,516665,515832,525500,533833,548000,543333,546750,555750,580733,592317,597983,594667,588333,587000,593000,622667
394865,16,"Minneapolis-St Paul, MN",Msa,MN,222967,223633,223300,223267,222633,220967,215967,209933,206600,202300,197300,191467,186883,188250,190750,196300,196133,196133,192250,189417,186750,182333,181262,181637,186603,187675,191233,197433,203433,203800,199967,195200,192567,187733,182000,176333,173833,176667,180217,183550,183550,179167,173367,168517,165183,162650,160500,162333,166667,173633,179633,185967,190000,191300,188967,186633,184333,180000,175000,175667,181633,191614,200947,209480,214500,213500,211667,209503,209503,207170,205333,204000,206300,210300,216633,220000,223202,219869,218202,215000,215000,213300,211800,213500,218533,225000,229133,231389,231422,230422,227169,227169,227302,226633,224967,223363,228363,233463,240100,242433,243667,241000,240000,238667,237983,234983,232317,234000,240333,246800,253467,255467,257667,254667,252091,249391,250057,250285,252651,254985,260653,264986,268319,269983,269950,268283,268300,268333,268667,266500,265333,270000,276167,284000,287333,289667,289667,288000,286567,286400,286400,283717,281717,286683,296133,301017,303050,305764,313047,316047,318254,316587,315587,312000,312000,318000
395056,17,"San Diego, CA",Msa,CA,489000,481333,480000,467000,455833,440500,425500,413000,404667,389667,385000,378333,381000,382667,389333,396667,396667,396667,396000,397667,397167,391167,387333,391167,396167,401500,401500,403167,405000,402833,401333,399333,397167,387000,379000,379667,386333,393000,390750,390417,386167,380167,374500,367417,366000,362000,362333,360667,365333,374667,383000,386833,385417,386083,388333,392083,396417,395667,396667,402750,421083,441083,453333,460000,456333,456333,453000,453333,452250,455583,455250,459667,463667,472333,479000,483333,486667,485000,481667,475000,472500,470833,475833,478667,484417,490333,500917,508500,510250,504583,500917,504917,510583,512583,505917,506000,515000,526667,533667,535000,538333,537833,542500,539167,536667,530000,531333,538333,549417,565750,578417,584667,585333,584000,581667,584167,587500,585833,581667,585667,599000,611333,615917,622583,626917,628333,623333,621667,615333,609500,601167,602500,609583,614583,624583,626333,630417,619750,620083,620833,624833,626500,631667,637500,643667,641667,644167,658000,678333,701667,710000,711667,706667,703333,706667,720917
395121,18,"St. Louis, MO",Msa,MO,150617,155950,160300,164000,163667,159333,155167,149500,145333,136250,133250,133050,137300,140500,146867,152533,155858,153525,150858,146667,144233,141483,141150,141750,144800,148917,154250,159150,159750,156250,152033,150317,151317,149667,146333,138333,136667,139333,146333,150667,152500,148500,144833,142300,143467,139467,135767,132933,137733,143133,150967,154500,156833,153983,151483,148650,147667,145833,144000,144675,148042,152009,159000,163633,167000,163333,160500,156667,156333,154167,151285,148618,149950,155332,163665,168633,169967,164300,160967,158617,158408,154108,151958,152167,156467,162300,167967,172333,173167,169833,166167,162000,161167,158833,157467,158300,161967,169500,176500,180325,180158,175492,173333,171000,171000,170000,168833,168667,171000,176833,183667,188667,187417,185050,180717,180717,179083,176717,175200,174533,179567,186000,193000,196667,195667,190167,185483,181483,182621,180971,180138,178833,181833,189333,200300,205225,206892,199425,197500,194167,195583,194583,190250,189667,194000,204967,211633,216633,221667,223333,221667,217000,215333,213667,210333,210333
395148,19,"Tampa, FL",Msa,FL,180983,182650,183233,184000,182333,178167,172833,167800,164467,162467,157500,155000,151833,151833,152482,153982,153648,151300,147967,146633,145000,142847,141180,139514,140000,139998,143332,144665,146333,143333,143203,140985,140652,137782,135000,131667,130000,130000,133333,135000,136667,134000,131667,129967,129300,127033,125067,125067,128000,131850,137517,141683,144167,141833,139333,139667,141333,143000,142333,146500,149833,155833,160667,168100,171433,169850,168583,167583,169363,166497,164163,163200,164900,169567,172667,177333,178500,177500,177167,175000,175667,172500,172167,172833,176333,180500,183933,188425,189388,190122,187630,187832,188665,187665,188333,186667,191697,195663,201863,204500,207533,204667,203883,202550,205550,204000,203000,203333,207333,212333,216100,220433,222100,221633,218967,219548,220915,221748,220500,221850,224948,228282,232265,235000,235600,233433,231767,233590,234424,233357,231582,231245,233612,235697,239033,242733,245000,244333,242667,242667,245000,245000,245000,245000,249967,253300,255950,259317,264317,268333,270000,270000,270983,270983,274317,278333
394358,20,"Baltimore, MD",Msa,MD,261665,262500,268679,273412,278245,278733,274000,270000,262667,257333,254000,254667,255000,252833,254500,257467,267017,266350,265050,252733,250900,248900,251833,252000,249000,248500,250833,254167,267492,269125,277458,268300,260000,251667,248333,253333,255000,255000,259333,264167,272500,266500,258333,249667,248000,248000,244983,240195,241686,251453,264574,273083,273667,272333,269000,265300,258967,258133,251500,250833,253500,265167,275167,284333,287667,292667,288300,288428,285095,279795,272000,267862,273817,283400,294205,296917,298333,291667,288333,285000,286333,286333,284667,283300,284967,288300,293333,303333,301333,297817,284483,280483,281333,278000,277333,274000,279667,289667,300333,309667,309667,304651,297984,291318,286667,281667,276667,272333,274667,286333,297333,303832,302165,298082,293233,291533,290583,286600,278967,277333,282333,293330,301129,307796,311132,310833,305833,304167,300750,295217,290217,291100,298300,306617,313317,321650,322000,320333,315500,313500,313500,308333,303333,303333,310833,315833,315833,315000,320000,323333,324000,324650,319650,315650,306667,310000
394530,21,"Denver, CO",Msa,CO,253184,253151,252297,255300,257000,252667,247967,240267,238600,229950,228417,226417,233100,237133,241967,242467,244333,240000,238042,231375,231142,231933,238100,240500,241167,240000,243000,251667,260000,263000,259667,256692,254359,252159,253000,255667,256200,255667,256500,259167,258286,254120,249603,249817,249717,251535,245935,246702,250733,261300,268967,272633,272667,270667,269333,269000,266817,266150,266550,272185,277941,283708,287589,291167,291000,287333,283060,279660,281327,280600,279967,281238,287905,296272,301667,304167,302500,300667,298167,301500,305942,309942,314608,323230,330897,337863,341631,343297,341664,336000,337667,340083,344417,344408,349525,357858,367867,377333,383642,386975,384396,379688,378021,377914,379981,379981,384000,390000,398333,405000,410000,411233,407900,401900,400667,400667,406667,411100,421023,427690,438257,443667,448667,446667,445189,438522,435189,433000,432967,429967,428300,432000,440333,448667,453300,456300,455467,451833,448833,447333,446667,446667,449473,458280,463280,466140,465667,472333,480667,486667,490000,491667,490667,492083,499083,520083
394982,22,"Pittsburgh, PA",Msa,PA,120083,122587,124253,129087,129833,127333,123000,120800,118300,119300,116000,118333,117333,123667,126300,129633,129133,127500,125833,122167,119800,114870,115470,117837,122767,126667,127333,129053,128053,129219,128500,126167,124233,119900,118750,120517,121517,127117,128783,134950,136167,135167,131800,127300,124967,123808,122642,122642,126667,131667,139417,142483,143964,139214,136148,133000,133333,131333,130500,130467,134133,139300,145167,148467,149133,145967,141167,137817,135117,131617,128390,129090,133590,138500,142800,147533,151533,148900,144633,138967,138300,137017,136350,136600,139583,144917,150333,154500,156500,152483,147317,143150,144833,143167,141667,140000,144333,150000,156667,160000,161667,158833,156500,153167,150967,148633,146320,146520,149520,157500,164000,169000,169067,165700,162333,160767,158622,155322,152822,156000,160333,164417,171083,175083,177000,171667,165833,161500,160417,161217,161217,162467,164833,170500,178000,184000,187833,182833,178083,173550,171883,167967,163000,164667,175000,183333,188083,190250,193583,194833,192333,189667,187000,184000,183333,190000
